NAME	TITLE	SCORE	
WASF1	WASP family member 1 [Source:HGNC Symbol;Acc:HGNC:12732]	0.5705279	
CDT1	chromatin licensing and DNA replication factor 1 [Source:HGNC Symbol;Acc:HGNC:24576]	0.5702567	
CIP2A	cellular inhibitor of PP2A [Source:HGNC Symbol;Acc:HGNC:29302]	0.57011503	
ADM	adrenomedullin [Source:HGNC Symbol;Acc:HGNC:259]	0.56998533	
ARHGAP31	Rho GTPase activating protein 31 [Source:HGNC Symbol;Acc:HGNC:29216]	0.5699045	
USP21	ubiquitin specific peptidase 21 [Source:HGNC Symbol;Acc:HGNC:12620]	0.5697865	
EVA1B	eva-1 homolog B [Source:HGNC Symbol;Acc:HGNC:25558]	0.56952125	
CITED2	Cbp/p300 interacting transactivator with Glu/Asp rich carboxy-terminal domain 2 [Source:HGNC Symbol;Acc:HGNC:1987]	0.56945974	
LMO4	LIM domain only 4 [Source:HGNC Symbol;Acc:HGNC:6644]	0.56931627	
CPT1A	carnitine palmitoyltransferase 1A [Source:HGNC Symbol;Acc:HGNC:2328]	0.5686599	
ABHD4	abhydrolase domain containing 4, N-acyl phospholipase B [Source:HGNC Symbol;Acc:HGNC:20154]	0.5686025	
ZCWPW1	zinc finger CW-type and PWWP domain containing 1 [Source:HGNC Symbol;Acc:HGNC:23486]	0.5684847	
LAPTM5	lysosomal protein transmembrane 5 [Source:HGNC Symbol;Acc:HGNC:29612]	0.56821626	
C1QTNF3	C1q and TNF related 3 [Source:HGNC Symbol;Acc:HGNC:14326]	0.5682065	
NID2	nidogen 2 [Source:HGNC Symbol;Acc:HGNC:13389]	0.56798637	
UNC5B	unc-5 netrin receptor B [Source:HGNC Symbol;Acc:HGNC:12568]	0.567749	
JRKL	JRK like [Source:HGNC Symbol;Acc:HGNC:6200]	0.5677216	
C5orf34	chromosome 5 open reading frame 34 [Source:HGNC Symbol;Acc:HGNC:24738]	0.5675455	
EYA2	EYA transcriptional coactivator and phosphatase 2 [Source:HGNC Symbol;Acc:HGNC:3520]	0.5673395	
CILP	cartilage intermediate layer protein [Source:HGNC Symbol;Acc:HGNC:1980]	0.56687576	
ZBTB8A	zinc finger and BTB domain containing 8A [Source:HGNC Symbol;Acc:HGNC:24172]	0.5667488	
ZNF70	zinc finger protein 70 [Source:HGNC Symbol;Acc:HGNC:13140]	0.5663948	
ANKRD23	ankyrin repeat domain 23 [Source:HGNC Symbol;Acc:HGNC:24470]	0.56638867	
ATE1	arginyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:782]	0.56631947	
NUDT1	nudix hydrolase 1 [Source:HGNC Symbol;Acc:HGNC:8048]	0.5663067	
CDCA5	cell division cycle associated 5 [Source:HGNC Symbol;Acc:HGNC:14626]	0.5662394	
HNRNPF	heterogeneous nuclear ribonucleoprotein F [Source:HGNC Symbol;Acc:HGNC:5039]	0.56602365	
FOXN3	forkhead box N3 [Source:HGNC Symbol;Acc:HGNC:1928]	0.5657345	
OSBPL8	oxysterol binding protein like 8 [Source:HGNC Symbol;Acc:HGNC:16396]	0.5653277	
GPR161	G protein-coupled receptor 161 [Source:HGNC Symbol;Acc:HGNC:23694]	0.5652803	
CTTNBP2	cortactin binding protein 2 [Source:HGNC Symbol;Acc:HGNC:15679]	0.565263	
ZNF14	zinc finger protein 14 [Source:HGNC Symbol;Acc:HGNC:12924]	0.5651959	
ITGA11	integrin subunit alpha 11 [Source:HGNC Symbol;Acc:HGNC:6136]	0.56476563	
MGST1	microsomal glutathione S-transferase 1 [Source:HGNC Symbol;Acc:HGNC:7061]	0.5645773	
POU3F3	POU class 3 homeobox 3 [Source:HGNC Symbol;Acc:HGNC:9216]	0.56429225	
IQSEC2	IQ motif and Sec7 domain ArfGEF 2 [Source:HGNC Symbol;Acc:HGNC:29059]	0.5638941	
DEFB109F	defensin beta 109F (pseudogene) [Source:HGNC Symbol;Acc:HGNC:38066]	0.56366307	
PRKD3	protein kinase D3 [Source:HGNC Symbol;Acc:HGNC:9408]	0.5635857	
NSMAF	neutral sphingomyelinase activation associated factor [Source:HGNC Symbol;Acc:HGNC:8017]	0.5635847	
ARHGEF9	Cdc42 guanine nucleotide exchange factor 9 [Source:HGNC Symbol;Acc:HGNC:14561]	0.56347615	
SHCBP1	SHC binding and spindle associated 1 [Source:HGNC Symbol;Acc:HGNC:29547]	0.56338495	
TMED8	transmembrane p24 trafficking protein family member 8 [Source:HGNC Symbol;Acc:HGNC:18633]	0.5633188	
ARHGEF17	Rho guanine nucleotide exchange factor 17 [Source:HGNC Symbol;Acc:HGNC:21726]	0.5632568	
MATR3	matrin 3 [Source:HGNC Symbol;Acc:HGNC:6912]	0.562915	
MYCBP2	MYC binding protein 2 [Source:HGNC Symbol;Acc:HGNC:23386]	0.5628899	
USP20	ubiquitin specific peptidase 20 [Source:HGNC Symbol;Acc:HGNC:12619]	0.5628788	
PODXL	podocalyxin like [Source:HGNC Symbol;Acc:HGNC:9171]	0.5628147	
IFITM4P	interferon induced transmembrane protein 4 pseudogene [Source:HGNC Symbol;Acc:HGNC:21669]	0.5623277	
UBAP2L	ubiquitin associated protein 2 like [Source:HGNC Symbol;Acc:HGNC:29877]	0.5622287	
FGL2	fibrinogen like 2 [Source:HGNC Symbol;Acc:HGNC:3696]	0.5618797	
PLA2G6	phospholipase A2 group VI [Source:HGNC Symbol;Acc:HGNC:9039]	0.5616978	
PSMA6P3	proteasome subunit alpha 6 pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:39608]	0.5616711	
PEX26	peroxisomal biogenesis factor 26 [Source:HGNC Symbol;Acc:HGNC:22965]	0.5611004	
GGT1	gamma-glutamyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:4250]	0.56069773	
MTCL1	microtubule crosslinking factor 1 [Source:HGNC Symbol;Acc:HGNC:29121]	0.5606394	
FUBP1	far upstream element binding protein 1 [Source:HGNC Symbol;Acc:HGNC:4004]	0.5604725	
PRICKLE2	prickle planar cell polarity protein 2 [Source:HGNC Symbol;Acc:HGNC:20340]	0.5602343	
BTBD2	BTB domain containing 2 [Source:HGNC Symbol;Acc:HGNC:15504]	0.55995136	
CILP2	cartilage intermediate layer protein 2 [Source:HGNC Symbol;Acc:HGNC:24213]	0.55940753	
PPP1R9B	protein phosphatase 1 regulatory subunit 9B [Source:HGNC Symbol;Acc:HGNC:9298]	0.5593839	
HROB	homologous recombination factor with OB-fold [Source:HGNC Symbol;Acc:HGNC:28460]	0.5591409	
TEF	TEF transcription factor, PAR bZIP family member [Source:HGNC Symbol;Acc:HGNC:11722]	0.55869466	
SKOR1	SKI family transcriptional corepressor 1 [Source:HGNC Symbol;Acc:HGNC:21326]	0.5583883	
KDM3B	lysine demethylase 3B [Source:HGNC Symbol;Acc:HGNC:1337]	0.5580215	
IGF1	insulin like growth factor 1 [Source:HGNC Symbol;Acc:HGNC:5464]	0.55785763	
MCM3AP	minichromosome maintenance complex component 3 associated protein [Source:HGNC Symbol;Acc:HGNC:6946]	0.557582	
DDR2	discoidin domain receptor tyrosine kinase 2 [Source:HGNC Symbol;Acc:HGNC:2731]	0.557024	
BACH2	BTB domain and CNC homolog 2 [Source:HGNC Symbol;Acc:HGNC:14078]	0.5570147	
RAB2A	RAB2A, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9763]	0.55695873	
CACNA1A	calcium voltage-gated channel subunit alpha1 A [Source:HGNC Symbol;Acc:HGNC:1388]	0.5568817	
IGFLR1	IGF like family receptor 1 [Source:HGNC Symbol;Acc:HGNC:23620]	0.5567087	
STMN3	stathmin 3 [Source:HGNC Symbol;Acc:HGNC:15926]	0.55670667	
ZNF500	zinc finger protein 500 [Source:HGNC Symbol;Acc:HGNC:23716]	0.5564346	
HOOK3	hook microtubule tethering protein 3 [Source:HGNC Symbol;Acc:HGNC:23576]	0.55638194	
UBR7	ubiquitin protein ligase E3 component n-recognin 7 [Source:HGNC Symbol;Acc:HGNC:20344]	0.55632585	
SIX4	SIX homeobox 4 [Source:HGNC Symbol;Acc:HGNC:10890]	0.5559827	
SELENON	selenoprotein N [Source:HGNC Symbol;Acc:HGNC:15999]	0.55553216	
COL14A1	collagen type XIV alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:2191]	0.5554908	
GNB4	G protein subunit beta 4 [Source:HGNC Symbol;Acc:HGNC:20731]	0.55521876	
PRKAG1	protein kinase AMP-activated non-catalytic subunit gamma 1 [Source:HGNC Symbol;Acc:HGNC:9385]	0.5552037	
RBM5	RNA binding motif protein 5 [Source:HGNC Symbol;Acc:HGNC:9902]	0.55513936	
IL21R	interleukin 21 receptor [Source:HGNC Symbol;Acc:HGNC:6006]	0.55466026	
APCDD1	APC down-regulated 1 [Source:HGNC Symbol;Acc:HGNC:15718]	0.554512	
GTF3C4	general transcription factor IIIC subunit 4 [Source:HGNC Symbol;Acc:HGNC:4667]	0.5544804	
FBXL7	F-box and leucine rich repeat protein 7 [Source:HGNC Symbol;Acc:HGNC:13604]	0.55424905	
DSTNP1	DSTN pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:23769]	0.55403584	
GAS2L3	growth arrest specific 2 like 3 [Source:HGNC Symbol;Acc:HGNC:27475]	0.5539812	
SLC44A1	solute carrier family 44 member 1 [Source:HGNC Symbol;Acc:HGNC:18798]	0.5539777	
CDC42EP5	CDC42 effector protein 5 [Source:HGNC Symbol;Acc:HGNC:17408]	0.55392456	
HYAL1	hyaluronidase 1 [Source:HGNC Symbol;Acc:HGNC:5320]	0.55387974	
SLIT3	slit guidance ligand 3 [Source:HGNC Symbol;Acc:HGNC:11087]	0.5537704	
FMN2	formin 2 [Source:HGNC Symbol;Acc:HGNC:14074]	0.55364746	
COA5	cytochrome c oxidase assembly factor 5 [Source:HGNC Symbol;Acc:HGNC:33848]	0.5535892	
BLMH	bleomycin hydrolase [Source:HGNC Symbol;Acc:HGNC:1059]	0.553442	
MPHOSPH9	M-phase phosphoprotein 9 [Source:HGNC Symbol;Acc:HGNC:7215]	0.55308664	
DDX42	DEAD-box helicase 42 [Source:HGNC Symbol;Acc:HGNC:18676]	0.5530733	
PPP1R3G	protein phosphatase 1 regulatory subunit 3G [Source:HGNC Symbol;Acc:HGNC:14945]	0.5529814	
AUH	AU RNA binding methylglutaconyl-CoA hydratase [Source:HGNC Symbol;Acc:HGNC:890]	0.5529412	
DSN1	DSN1 component of MIS12 kinetochore complex [Source:HGNC Symbol;Acc:HGNC:16165]	0.5529329	
GPD2	glycerol-3-phosphate dehydrogenase 2 [Source:HGNC Symbol;Acc:HGNC:4456]	0.55279726	
KATNAL2	katanin catalytic subunit A1 like 2 [Source:HGNC Symbol;Acc:HGNC:25387]	0.5527797	
DRICH1	aspartate rich 1 [Source:HGNC Symbol;Acc:HGNC:28031]	0.5526678	
TPST1	tyrosylprotein sulfotransferase 1 [Source:HGNC Symbol;Acc:HGNC:12020]	0.55249226	
LINC01119	long intergenic non-protein coding RNA 1119 [Source:HGNC Symbol;Acc:HGNC:49262]	0.55236197	
PPP2R5A	protein phosphatase 2 regulatory subunit B'alpha [Source:HGNC Symbol;Acc:HGNC:9309]	0.5521843	
ADGRG7	adhesion G protein-coupled receptor G7 [Source:HGNC Symbol;Acc:HGNC:19241]	0.5515996	
ZNF767P	zinc finger family member 767, pseudogene [Source:HGNC Symbol;Acc:HGNC:21884]	0.55138654	
FOSL2	FOS like 2, AP-1 transcription factor subunit [Source:HGNC Symbol;Acc:HGNC:3798]	0.55091614	
CD27	CD27 molecule [Source:HGNC Symbol;Acc:HGNC:11922]	0.5507396	
PRELP	proline and arginine rich end leucine rich repeat protein [Source:HGNC Symbol;Acc:HGNC:9357]	0.550723	
KHSRP	KH-type splicing regulatory protein [Source:HGNC Symbol;Acc:HGNC:6316]	0.55049217	
EFEMP1	EGF containing fibulin extracellular matrix protein 1 [Source:HGNC Symbol;Acc:HGNC:3218]	0.54992455	
KIAA0586	KIAA0586 [Source:HGNC Symbol;Acc:HGNC:19960]	0.5495847	
GPR158	G protein-coupled receptor 158 [Source:HGNC Symbol;Acc:HGNC:23689]	0.549467	
PELI2	pellino E3 ubiquitin protein ligase family member 2 [Source:HGNC Symbol;Acc:HGNC:8828]	0.54922414	
ZWILCH	zwilch kinetochore protein [Source:HGNC Symbol;Acc:HGNC:25468]	0.54920214	
MYH1	myosin heavy chain 1 [Source:HGNC Symbol;Acc:HGNC:7567]	0.5491308	
TPT1P15	TPT1 pseudogene 15 [Source:HGNC Symbol;Acc:HGNC:55881]	0.5489801	
NDUFAF4P3	NADH:ubiquinone oxidoreductase complex assembly factor 4 pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:44542]	0.548623	
HADHAP2	HADHA pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:38585]	0.548593	
DDX19B	DEAD-box helicase 19B [Source:HGNC Symbol;Acc:HGNC:2742]	0.5485411	
APAF1	apoptotic peptidase activating factor 1 [Source:HGNC Symbol;Acc:HGNC:576]	0.5480959	
CDC25C	cell division cycle 25C [Source:HGNC Symbol;Acc:HGNC:1727]	0.54802525	
EFHD1	EF-hand domain family member D1 [Source:HGNC Symbol;Acc:HGNC:29556]	0.548016	
KAT6A	lysine acetyltransferase 6A [Source:HGNC Symbol;Acc:HGNC:13013]	0.54791725	
GAL3ST4	galactose-3-O-sulfotransferase 4 [Source:HGNC Symbol;Acc:HGNC:24145]	0.54777974	
TPTE2P1	transmembrane phosphoinositide 3-phosphatase and tensin homolog 2 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:35196]	0.5476625	
MT-CO3	mitochondrially encoded cytochrome c oxidase III [Source:HGNC Symbol;Acc:HGNC:7422]	0.54753846	
CLU	clusterin [Source:HGNC Symbol;Acc:HGNC:2095]	0.5475282	
PCDHGA1	protocadherin gamma subfamily A, 1 [Source:HGNC Symbol;Acc:HGNC:8696]	0.54651237	
DPY19L2P3	DPY19L2 pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:22367]	0.5464887	
SESN3	sestrin 3 [Source:HGNC Symbol;Acc:HGNC:23060]	0.54637533	
PIGK	phosphatidylinositol glycan anchor biosynthesis class K [Source:HGNC Symbol;Acc:HGNC:8965]	0.54626536	
HAS2	hyaluronan synthase 2 [Source:HGNC Symbol;Acc:HGNC:4819]	0.5458701	
SLC25A43	solute carrier family 25 member 43 [Source:HGNC Symbol;Acc:HGNC:30557]	0.54585165	
TMEM65	transmembrane protein 65 [Source:HGNC Symbol;Acc:HGNC:25203]	0.54578376	
HNRNPA3P9	heterogeneous nuclear ribonucleoprotein A3 pseudogene 9 [Source:HGNC Symbol;Acc:HGNC:48755]	0.54577047	
ZKSCAN1	zinc finger with KRAB and SCAN domains 1 [Source:HGNC Symbol;Acc:HGNC:13101]	0.54555786	
CREB3L1	cAMP responsive element binding protein 3 like 1 [Source:HGNC Symbol;Acc:HGNC:18856]	0.545472	
RFX1	regulatory factor X1 [Source:HGNC Symbol;Acc:HGNC:9982]	0.5453142	
KIF24	kinesin family member 24 [Source:HGNC Symbol;Acc:HGNC:19916]	0.5451559	
TFDP1P2	TFDP1 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:54930]	0.54491526	
RSBN1	round spermatid basic protein 1 [Source:HGNC Symbol;Acc:HGNC:25642]	0.54490626	
PABPC4	poly(A) binding protein cytoplasmic 4 [Source:HGNC Symbol;Acc:HGNC:8557]	0.54475385	
BMS1P13	BMS1 pseudogene 13 [Source:HGNC Symbol;Acc:HGNC:49158]	0.5446619	
LMNB2	lamin B2 [Source:HGNC Symbol;Acc:HGNC:6638]	0.5440709	
MICU1	mitochondrial calcium uptake 1 [Source:HGNC Symbol;Acc:HGNC:1530]	0.54352516	
RPL10	ribosomal protein L10 [Source:HGNC Symbol;Acc:HGNC:10298]	0.54345626	
CBLN3	cerebellin 3 precursor [Source:HGNC Symbol;Acc:HGNC:20146]	0.54334044	
C15orf61	chromosome 15 open reading frame 61 [Source:HGNC Symbol;Acc:HGNC:34453]	0.5433077	
POU6F1	POU class 6 homeobox 1 [Source:HGNC Symbol;Acc:HGNC:9224]	0.54310495	
FAR1	fatty acyl-CoA reductase 1 [Source:HGNC Symbol;Acc:HGNC:26222]	0.54309666	
ERI2	ERI1 exoribonuclease family member 2 [Source:HGNC Symbol;Acc:HGNC:30541]	0.54281086	
ASNSP1	ASNS pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:754]	0.5426963	
ATM	ATM serine/threonine kinase [Source:HGNC Symbol;Acc:HGNC:795]	0.5423955	
AZI2	5-azacytidine induced 2 [Source:HGNC Symbol;Acc:HGNC:24002]	0.5423526	
ST6GALNAC6	ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 6 [Source:HGNC Symbol;Acc:HGNC:23364]	0.54216564	
RNF130	ring finger protein 130 [Source:HGNC Symbol;Acc:HGNC:18280]	0.5419489	
PPIAP39	peptidylprolyl isomerase A pseudogene 39 [Source:HGNC Symbol;Acc:HGNC:53663]	0.54191756	
ZNF578	zinc finger protein 578 [Source:HGNC Symbol;Acc:HGNC:26449]	0.541456	
NPIPA9	nuclear pore complex interacting protein family, member A9 [Source:HGNC Symbol;Acc:HGNC:41984]	0.54136705	
BCL9L	BCL9 like [Source:HGNC Symbol;Acc:HGNC:23688]	0.5412689	
PCMTD1	protein-L-isoaspartate (D-aspartate) O-methyltransferase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:30483]	0.541252	
TBC1D15	TBC1 domain family member 15 [Source:HGNC Symbol;Acc:HGNC:25694]	0.5411105	
HNRNPA2B1	heterogeneous nuclear ribonucleoprotein A2/B1 [Source:HGNC Symbol;Acc:HGNC:5033]	0.5410378	
PPM1AP1	protein phosphatase, Mg2+/Mn2+ dependent 1A pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:30175]	0.54066277	
ZNF350	zinc finger protein 350 [Source:HGNC Symbol;Acc:HGNC:16656]	0.5406297	
ZBTB44	zinc finger and BTB domain containing 44 [Source:HGNC Symbol;Acc:HGNC:25001]	0.54049355	
ASPN	asporin [Source:HGNC Symbol;Acc:HGNC:14872]	0.5403987	
NCAPG	non-SMC condensin I complex subunit G [Source:HGNC Symbol;Acc:HGNC:24304]	0.5401412	
ATF2	activating transcription factor 2 [Source:HGNC Symbol;Acc:HGNC:784]	0.5400624	
KIF23	kinesin family member 23 [Source:HGNC Symbol;Acc:HGNC:6392]	0.54001087	
KLHL15	kelch like family member 15 [Source:HGNC Symbol;Acc:HGNC:29347]	0.5397434	
RPH3AL	rabphilin 3A like (without C2 domains) [Source:HGNC Symbol;Acc:HGNC:10296]	0.5396689	
FAM172A	family with sequence similarity 172 member A [Source:HGNC Symbol;Acc:HGNC:25365]	0.53963965	
GBAP1	glucosylceramidase beta pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:4178]	0.53946394	
CKAP2	cytoskeleton associated protein 2 [Source:HGNC Symbol;Acc:HGNC:1990]	0.5393837	
ZNF83	zinc finger protein 83 [Source:HGNC Symbol;Acc:HGNC:13158]	0.5392902	
CRY2	cryptochrome circadian regulator 2 [Source:HGNC Symbol;Acc:HGNC:2385]	0.53913456	
TMEM47	transmembrane protein 47 [Source:HGNC Symbol;Acc:HGNC:18515]	0.5390131	
TMEM240	transmembrane protein 240 [Source:HGNC Symbol;Acc:HGNC:25186]	0.53855973	
C2CD5	C2 calcium dependent domain containing 5 [Source:HGNC Symbol;Acc:HGNC:29062]	0.5382609	
GAREM2	GRB2 associated regulator of MAPK1 subtype 2 [Source:HGNC Symbol;Acc:HGNC:27172]	0.53809977	
JAK2	Janus kinase 2 [Source:HGNC Symbol;Acc:HGNC:6192]	0.53765327	
TTC21B	tetratricopeptide repeat domain 21B [Source:HGNC Symbol;Acc:HGNC:25660]	0.5376375	
C21orf91	chromosome 21 open reading frame 91 [Source:HGNC Symbol;Acc:HGNC:16459]	0.5375959	
RAP1BP1	RAP1B pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:49780]	0.5375563	
LBP	lipopolysaccharide binding protein [Source:HGNC Symbol;Acc:HGNC:6517]	0.5365387	
SNX18	sorting nexin 18 [Source:HGNC Symbol;Acc:HGNC:19245]	0.5363628	
GPAM	glycerol-3-phosphate acyltransferase, mitochondrial [Source:HGNC Symbol;Acc:HGNC:24865]	0.5361821	
ABCB4	ATP binding cassette subfamily B member 4 [Source:HGNC Symbol;Acc:HGNC:45]	0.5360466	
TOMM40P1	TOMM40 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:54623]	0.53603864	
RRM2	ribonucleotide reductase regulatory subunit M2 [Source:HGNC Symbol;Acc:HGNC:10452]	0.53556544	
ANTXR1	ANTXR cell adhesion molecule 1 [Source:HGNC Symbol;Acc:HGNC:21014]	0.53528744	
TOMM40P4	TOMM40 pseudogene 4 [Source:HGNC Symbol;Acc:HGNC:54633]	0.5351063	
AMD1P3	adenosylmethionine decarboxylase 1 pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:51608]	0.5350374	
ARHGAP33	Rho GTPase activating protein 33 [Source:HGNC Symbol;Acc:HGNC:23085]	0.53484946	
PKMYT1	protein kinase, membrane associated tyrosine/threonine 1 [Source:HGNC Symbol;Acc:HGNC:29650]	0.53464544	
NAA80	N-alpha-acetyltransferase 80, NatH catalytic subunit [Source:HGNC Symbol;Acc:HGNC:30252]	0.53405935	
PRPF38B	pre-mRNA processing factor 38B [Source:HGNC Symbol;Acc:HGNC:25512]	0.5339575	
DOC2B	double C2 domain beta [Source:HGNC Symbol;Acc:HGNC:2986]	0.53354317	
NLE1	notchless homolog 1 [Source:HGNC Symbol;Acc:HGNC:19889]	0.5335037	
LIG1	DNA ligase 1 [Source:HGNC Symbol;Acc:HGNC:6598]	0.5334866	
HORMAD1	HORMA domain containing 1 [Source:HGNC Symbol;Acc:HGNC:25245]	0.5334857	
CDKN1B	cyclin dependent kinase inhibitor 1B [Source:HGNC Symbol;Acc:HGNC:1785]	0.5334263	
DRD1	dopamine receptor D1 [Source:HGNC Symbol;Acc:HGNC:3020]	0.533097	
KCNE4	potassium voltage-gated channel subfamily E regulatory subunit 4 [Source:HGNC Symbol;Acc:HGNC:6244]	0.5330457	
EPB41L2	erythrocyte membrane protein band 4.1 like 2 [Source:HGNC Symbol;Acc:HGNC:3379]	0.532917	
SH2B3	SH2B adaptor protein 3 [Source:HGNC Symbol;Acc:HGNC:29605]	0.5327319	
TMEM263	transmembrane protein 263 [Source:HGNC Symbol;Acc:HGNC:28281]	0.5325517	
TMEM43	transmembrane protein 43 [Source:HGNC Symbol;Acc:HGNC:28472]	0.5323463	
POLD2	DNA polymerase delta 2, accessory subunit [Source:HGNC Symbol;Acc:HGNC:9176]	0.5322569	
MEIS3P1	Meis homeobox 3 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:7002]	0.5321246	
SNX30	sorting nexin family member 30 [Source:HGNC Symbol;Acc:HGNC:23685]	0.5319197	
NPM1P7	nucleophosmin 1 pseudogene 7 [Source:HGNC Symbol;Acc:HGNC:7927]	0.5317456	
UBE4A	ubiquitination factor E4A [Source:HGNC Symbol;Acc:HGNC:12499]	0.5316254	
NEURL1B	neuralized E3 ubiquitin protein ligase 1B [Source:HGNC Symbol;Acc:HGNC:35422]	0.53128946	
GPR85	G protein-coupled receptor 85 [Source:HGNC Symbol;Acc:HGNC:4536]	0.5310977	
BTN2A3P	butyrophilin subfamily 2 member A3, pseudogene [Source:HGNC Symbol;Acc:HGNC:13229]	0.53089535	
LMO7	LIM domain 7 [Source:HGNC Symbol;Acc:HGNC:6646]	0.53060377	
UBE2Q2P13	UBE2Q2 pseudogene 13 [Source:HGNC Symbol;Acc:HGNC:56078]	0.53025204	
GLT8D2	glycosyltransferase 8 domain containing 2 [Source:HGNC Symbol;Acc:HGNC:24890]	0.5300629	
DELE1	DAP3 binding cell death enhancer 1 [Source:HGNC Symbol;Acc:HGNC:28969]	0.5297921	
RFC3	replication factor C subunit 3 [Source:HGNC Symbol;Acc:HGNC:9971]	0.5296418	
SFXN2	sideroflexin 2 [Source:HGNC Symbol;Acc:HGNC:16086]	0.5295185	
TUBA8	tubulin alpha 8 [Source:HGNC Symbol;Acc:HGNC:12410]	0.5294876	
MBIP	MAP3K12 binding inhibitory protein 1 [Source:HGNC Symbol;Acc:HGNC:20427]	0.52944565	
ZNF395	zinc finger protein 395 [Source:HGNC Symbol;Acc:HGNC:18737]	0.529372	
ISCU	iron-sulfur cluster assembly enzyme [Source:HGNC Symbol;Acc:HGNC:29882]	0.5293281	
CCL27	C-C motif chemokine ligand 27 [Source:HGNC Symbol;Acc:HGNC:10626]	0.5290694	
IQCH	IQ motif containing H [Source:HGNC Symbol;Acc:HGNC:25721]	0.52904713	
PCDH19	protocadherin 19 [Source:HGNC Symbol;Acc:HGNC:14270]	0.52863485	
CYB561	cytochrome b561 [Source:HGNC Symbol;Acc:HGNC:2571]	0.5284753	
ADORA1	adenosine A1 receptor [Source:HGNC Symbol;Acc:HGNC:262]	0.5284508	
DMGDH	dimethylglycine dehydrogenase [Source:HGNC Symbol;Acc:HGNC:24475]	0.5283916	
CLSPN	claspin [Source:HGNC Symbol;Acc:HGNC:19715]	0.5283701	
PRPS2	phosphoribosyl pyrophosphate synthetase 2 [Source:HGNC Symbol;Acc:HGNC:9465]	0.52825654	
GPR68	G protein-coupled receptor 68 [Source:HGNC Symbol;Acc:HGNC:4519]	0.52794623	
RBISP4	novel pseudogene	0.52789813	
FKBP9	FKBP prolyl isomerase 9 [Source:HGNC Symbol;Acc:HGNC:3725]	0.52788424	
RUNX2	RUNX family transcription factor 2 [Source:HGNC Symbol;Acc:HGNC:10472]	0.5278162	
TAF1A	TATA-box binding protein associated factor, RNA polymerase I subunit A [Source:HGNC Symbol;Acc:HGNC:11532]	0.5275087	
TLCD4	TLC domain containing 4 [Source:HGNC Symbol;Acc:HGNC:26477]	0.5274994	
KPNA2P3	karyopherin subunit alpha 2 pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:52870]	0.52728784	
EPYC	epiphycan [Source:HGNC Symbol;Acc:HGNC:3053]	0.52724075	
MN1	MN1 proto-oncogene, transcriptional regulator [Source:HGNC Symbol;Acc:HGNC:7180]	0.5271571	
QRICH2	glutamine rich 2 [Source:HGNC Symbol;Acc:HGNC:25326]	0.5270889	
PBRM1	polybromo 1 [Source:HGNC Symbol;Acc:HGNC:30064]	0.5267935	
GGCT	gamma-glutamylcyclotransferase [Source:HGNC Symbol;Acc:HGNC:21705]	0.52655077	
ZNF446	zinc finger protein 446 [Source:HGNC Symbol;Acc:HGNC:21036]	0.52640975	
SYVN1	synoviolin 1 [Source:HGNC Symbol;Acc:HGNC:20738]	0.5261698	
GRAMD4	GRAM domain containing 4 [Source:HGNC Symbol;Acc:HGNC:29113]	0.52587056	
S100A3	S100 calcium binding protein A3 [Source:HGNC Symbol;Acc:HGNC:10493]	0.5258052	
TTC30A	tetratricopeptide repeat domain 30A [Source:HGNC Symbol;Acc:HGNC:25853]	0.5257915	
NUDT6	nudix hydrolase 6 [Source:HGNC Symbol;Acc:HGNC:8053]	0.52562284	
BMS1P4	BMS1 pseudogene 4 [Source:HGNC Symbol;Acc:HGNC:23652]	0.5256157	
POLE2	DNA polymerase epsilon 2, accessory subunit [Source:HGNC Symbol;Acc:HGNC:9178]	0.5255956	
RTL6	retrotransposon Gag like 6 [Source:HGNC Symbol;Acc:HGNC:13343]	0.52523935	
NXF1	nuclear RNA export factor 1 [Source:HGNC Symbol;Acc:HGNC:8071]	0.5250425	
ZNF133	zinc finger protein 133 [Source:HGNC Symbol;Acc:HGNC:12917]	0.5249348	
FANCL	FA complementation group L [Source:HGNC Symbol;Acc:HGNC:20748]	0.52483165	
SDHA	succinate dehydrogenase complex flavoprotein subunit A [Source:HGNC Symbol;Acc:HGNC:10680]	0.52473605	
