NAME	TITLE	SCORE	
RPL36AP47	ribosomal protein L36a pseudogene 47 [Source:HGNC Symbol;Acc:HGNC:35624]	0.28552583	
LINC02594	long intergenic non-protein coding RNA 2594 [Source:HGNC Symbol;Acc:HGNC:53935]	0.28552476	
LINC02362	long intergenic non-protein coding RNA 2362 [Source:HGNC Symbol;Acc:HGNC:53284]	0.28552312	
RN7SKP271	RN7SK pseudogene 271 [Source:HGNC Symbol;Acc:HGNC:45995]	0.2855111	
MTND4LP11	MT-ND4L pseudogene 11 [Source:HGNC Symbol;Acc:HGNC:42245]	0.2855063	
AGAP10P	ArfGAP with GTPase domain, ankyrin repeat and PH domain 10, pseudogene [Source:HGNC Symbol;Acc:HGNC:23659]	0.28550252	
SAG	S-antigen visual arrestin [Source:HGNC Symbol;Acc:HGNC:10521]	0.2854972	
FAM138E	family with sequence similarity 138 member E [Source:HGNC Symbol;Acc:HGNC:32335]	0.28547606	
SPINK5	serine peptidase inhibitor Kazal type 5 [Source:HGNC Symbol;Acc:HGNC:15464]	0.2854609	
MROH2B	maestro heat like repeat family member 2B [Source:HGNC Symbol;Acc:HGNC:26857]	0.28545207	
SDCBPP2	syndecan binding protein pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:44686]	0.28545168	
ASS1P3	argininosuccinate synthetase 1 pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:766]	0.28544956	
GNA14	G protein subunit alpha 14 [Source:HGNC Symbol;Acc:HGNC:4382]	0.28543714	
NT5C1A	5'-nucleotidase, cytosolic IA [Source:HGNC Symbol;Acc:HGNC:17819]	0.2854308	
MFSD4BP1	major facilitator superfamily domain containing 4B pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:50626]	0.28541055	
RN7SL380P	RNA, 7SL, cytoplasmic 380, pseudogene [Source:HGNC Symbol;Acc:HGNC:46396]	0.28541043	
SLC25A5P9	solute carrier family 25 member 5 pseudogene 9 [Source:HGNC Symbol;Acc:HGNC:35468]	0.28540948	
LRRTM4	leucine rich repeat transmembrane neuronal 4 [Source:HGNC Symbol;Acc:HGNC:19411]	0.28539512	
FAM133DP	family with sequence similarity 133 member D, pseudogene [Source:HGNC Symbol;Acc:HGNC:44192]	0.28539488	
PKHD1	PKHD1 ciliary IPT domain containing fibrocystin/polyductin [Source:HGNC Symbol;Acc:HGNC:9016]	0.28538492	
PAK5	p21 (RAC1) activated kinase 5 [Source:HGNC Symbol;Acc:HGNC:15916]	0.28538245	
LINC01814	long intergenic non-protein coding RNA 1814 [Source:HGNC Symbol;Acc:HGNC:52618]	0.28537977	
MIR554	microRNA 554 [Source:HGNC Symbol;Acc:HGNC:32810]	0.2853677	
RPL29P13	ribosomal protein L29 (RPL29) pseudogene	0.28536084	
SLC25A35	solute carrier family 25 member 35 [Source:HGNC Symbol;Acc:HGNC:31921]	0.28535327	
KRT17P4	keratin 17 pseudogene 4 [Source:HGNC Symbol;Acc:HGNC:50722]	0.2853495	
CCDC63	coiled-coil domain containing 63 [Source:HGNC Symbol;Acc:HGNC:26669]	0.28533456	
FAM95B1	family with sequence similarity 95 member B1 [Source:HGNC Symbol;Acc:HGNC:32318]	0.2853069	
UQCRBP1	ubiquinol-cytochrome c reductase binding protein pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:12583]	0.28528586	
LINC02271	long intergenic non-protein coding RNA 2271 [Source:HGNC Symbol;Acc:HGNC:53186]	0.28528002	
FUNDC2P3	FUN14 domain containing 2 pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:37970]	0.28524488	
STYXL2	serine/threonine/tyrosine interacting like 2 [Source:HGNC Symbol;Acc:HGNC:25034]	0.28523958	
LINC01733	long intergenic non-protein coding RNA 1733 [Source:HGNC Symbol;Acc:HGNC:52521]	0.2852368	
GATM	glycine amidinotransferase [Source:HGNC Symbol;Acc:HGNC:4175]	0.28523105	
GLIS2-AS1	GLIS2 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:51381]	0.2852013	
IGLV8OR8-1	immunoglobulin lambda variable 8/OR8-1 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:5932]	0.28519872	
SLC25A39P1	solute carrier family 25 member 39 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:43859]	0.2851949	
TRIQK	triple QxxK/R motif containing [Source:HGNC Symbol;Acc:HGNC:27828]	0.28518662	
SLA	Src like adaptor [Source:HGNC Symbol;Acc:HGNC:10902]	0.28517652	
ENSG00000234255	novel transcript	0.28516236	
PPIAP38	peptidylprolyl isomerase A pseudogene 38 [Source:HGNC Symbol;Acc:HGNC:53662]	0.2851609	
NUTM2B	NUT family member 2B [Source:HGNC Symbol;Acc:HGNC:23445]	0.2851423	
NOS2	nitric oxide synthase 2 [Source:HGNC Symbol;Acc:HGNC:7873]	0.28513333	
PLEKHD1	pleckstrin homology and coiled-coil domain containing D1 [Source:HGNC Symbol;Acc:HGNC:20148]	0.28511542	
GEMIN8P2	gem nuclear organelle associated protein 8 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:37977]	0.28511414	
ENSG00000259269	novel transcript	0.28509516	
DDB2	damage specific DNA binding protein 2 [Source:HGNC Symbol;Acc:HGNC:2718]	0.28507608	
LINC00544	long intergenic non-protein coding RNA 544 [Source:HGNC Symbol;Acc:HGNC:43679]	0.28507262	
RPS26P42	ribosomal protein S26 pseudogene 42 [Source:HGNC Symbol;Acc:HGNC:36243]	0.28506792	
CYP2W1	cytochrome P450 family 2 subfamily W member 1 [Source:HGNC Symbol;Acc:HGNC:20243]	0.28503942	
MED28-DT	MED28 divergent transcript [Source:HGNC Symbol;Acc:HGNC:55567]	0.28503236	
RNU2-34P	RNA, U2 small nuclear 34, pseudogene [Source:HGNC Symbol;Acc:HGNC:48527]	0.2850095	
RPL23AP55	ribosomal protein L23a pseudogene 55 [Source:HGNC Symbol;Acc:HGNC:35997]	0.28500322	
MS4A14	membrane spanning 4-domains A14 [Source:HGNC Symbol;Acc:HGNC:30706]	0.28500068	
ASS1P5	argininosuccinate synthetase 1 pseudogene 5 [Source:HGNC Symbol;Acc:HGNC:768]	0.28500035	
LINC02208	long intergenic non-protein coding RNA 2208 [Source:HGNC Symbol;Acc:HGNC:52978]	0.2849905	
PINK1	PTEN induced kinase 1 [Source:HGNC Symbol;Acc:HGNC:14581]	0.28497505	
LINC01907	long intergenic non-protein coding RNA 1907 [Source:HGNC Symbol;Acc:HGNC:52726]	0.28497124	
MTCYBP42	MT-CYB pseudogene 42 [Source:HGNC Symbol;Acc:HGNC:52310]	0.2849682	
MTND2P9	MT-ND2 pseudogene 9 [Source:HGNC Symbol;Acc:HGNC:42110]	0.2849643	
SLX4	SLX4 structure-specific endonuclease subunit [Source:HGNC Symbol;Acc:HGNC:23845]	0.2849485	
SRGAP3-AS2	SRGAP3 antisense RNA 2 [Source:HGNC Symbol;Acc:HGNC:40899]	0.2849199	
ENSG00000229494	novel transcript	0.28489918	
LINC02288	long intergenic non-protein coding RNA 2288 [Source:HGNC Symbol;Acc:HGNC:27505]	0.28489757	
CROCCP1	CROCC pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:33602]	0.2848932	
CFAP20DC-DT	CFAP20DC divergent transcript [Source:HGNC Symbol;Acc:HGNC:55618]	0.28483352	
FCF1P8	FCF1 pseudogene 8 [Source:HGNC Symbol;Acc:HGNC:44620]	0.2848231	
LINC01267	long intergenic non-protein coding RNA 1267 [Source:HGNC Symbol;Acc:HGNC:50320]	0.2847667	
TFAP2B	transcription factor AP-2 beta [Source:HGNC Symbol;Acc:HGNC:11743]	0.28475723	
SPRR2G	small proline rich protein 2G [Source:HGNC Symbol;Acc:HGNC:11267]	0.28475282	
SIGLEC17P	sialic acid binding Ig like lectin 17, pseudogene [Source:HGNC Symbol;Acc:HGNC:15604]	0.28473768	
DNAJC5B	DnaJ heat shock protein family (Hsp40) member C5 beta [Source:HGNC Symbol;Acc:HGNC:24138]	0.28470194	
SEZ6L	seizure related 6 homolog like [Source:HGNC Symbol;Acc:HGNC:10763]	0.28466788	
TXNDC11	thioredoxin domain containing 11 [Source:HGNC Symbol;Acc:HGNC:28030]	0.2846676	
BRIX1	biogenesis of ribosomes BRX1 [Source:HGNC Symbol;Acc:HGNC:24170]	0.2846455	
ICMT-DT	ICMT divergent transcript [Source:HGNC Symbol;Acc:HGNC:28620]	0.28461602	
PIK3C2G	phosphatidylinositol-4-phosphate 3-kinase catalytic subunit type 2 gamma [Source:HGNC Symbol;Acc:HGNC:8973]	0.28459957	
LINC03009	long intergenic non-protein coding RNA 3009 [Source:HGNC Symbol;Acc:HGNC:56134]	0.2845904	
GNA15-DT	GNA15 divergent transcript [Source:HGNC Symbol;Acc:HGNC:55293]	0.28456914	
CLEC18A	C-type lectin domain family 18 member A [Source:HGNC Symbol;Acc:HGNC:30388]	0.2845538	
CUBNP2	cubilin pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:44984]	0.28454196	
PPIAP30	peptidylprolyl isomerase A pseudogene 30 [Source:HGNC Symbol;Acc:HGNC:44878]	0.2845256	
LINC02418	long intergenic non-protein coding RNA 2418 [Source:HGNC Symbol;Acc:HGNC:53348]	0.2845026	
CTBP2P1	CTBP2 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:23940]	0.28446403	
HNRNPA1P17	heterogeneous nuclear ribonucleoprotein A1 pseudogene 17 [Source:HGNC Symbol;Acc:HGNC:39135]	0.28446403	
ELAVL4	ELAV like RNA binding protein 4 [Source:HGNC Symbol;Acc:HGNC:3315]	0.2844614	
TIMM13	translocase of inner mitochondrial membrane 13 [Source:HGNC Symbol;Acc:HGNC:11816]	0.2844588	
CDC27P1	cell division cycle 27 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:38091]	0.28442398	
MRTO4	MRT4 homolog, ribosome maturation factor [Source:HGNC Symbol;Acc:HGNC:18477]	0.28441843	
RN7SL330P	RNA, 7SL, cytoplasmic 330, pseudogene [Source:HGNC Symbol;Acc:HGNC:46346]	0.2844065	
LINC02629	long intergenic non-protein coding RNA 2629 [Source:HGNC Symbol;Acc:HGNC:54108]	0.28440318	
ENSG00000227857	novel transcript	0.2844022	
COG8	component of oligomeric golgi complex 8 [Source:HGNC Symbol;Acc:HGNC:18623]	0.2843975	
PLEK	pleckstrin [Source:HGNC Symbol;Acc:HGNC:9070]	0.284396	
LRR1	leucine rich repeat protein 1 [Source:HGNC Symbol;Acc:HGNC:19742]	0.2843884	
KBTBD12	kelch repeat and BTB domain containing 12 [Source:HGNC Symbol;Acc:HGNC:25731]	0.28437468	
OOEPP2	OOEP pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:54934]	0.2843717	
TRPC5OS	TRPC5 opposite strand [Source:HGNC Symbol;Acc:HGNC:40593]	0.28436553	
ARPC1AP2	actin related protein 2/3 complex, subunit 1A, 41kDa pseudogene	0.28435463	
TLR7	toll like receptor 7 [Source:HGNC Symbol;Acc:HGNC:15631]	0.28433156	
EVX1-AS	EVX1 antisense RNA [Source:HGNC Symbol;Acc:HGNC:40223]	0.28432027	
CACNG4	calcium voltage-gated channel auxiliary subunit gamma 4 [Source:HGNC Symbol;Acc:HGNC:1408]	0.28430474	
TRIM60	tripartite motif containing 60 [Source:HGNC Symbol;Acc:HGNC:21162]	0.28429225	
PRPS1L1	phosphoribosyl pyrophosphate synthetase 1 like 1 [Source:HGNC Symbol;Acc:HGNC:9463]	0.28429088	
OR13I1P	olfactory receptor family 13 subfamily I member 1 pseudogene [Source:HGNC Symbol;Acc:HGNC:14732]	0.28428587	
PINCR	p53-induced noncoding RNA [Source:HGNC Symbol;Acc:HGNC:53590]	0.28427652	
LINC02237	long intergenic non-protein coding RNA 2237 [Source:HGNC Symbol;Acc:HGNC:53108]	0.28426492	
GAPDHP76	glyceraldehyde-3-phosphate dehydrogenase pseudogene 76 [Source:HGNC Symbol;Acc:HGNC:50649]	0.28425592	
LATS2-AS1	LATS2 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:39912]	0.2842423	
DBF4P3	DBF4 zinc finger pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:45061]	0.2842245	
MIR4638	microRNA 4638 [Source:HGNC Symbol;Acc:HGNC:41841]	0.28422025	
LINC01944	long intergenic non-protein coding RNA 1944 [Source:HGNC Symbol;Acc:HGNC:52768]	0.28421986	
EPCAM-DT	EPCAM divergent transcript [Source:HGNC Symbol;Acc:HGNC:52639]	0.28421506	
THRB-IT1	THRB intronic transcript 1 [Source:HGNC Symbol;Acc:HGNC:41390]	0.28420857	
LINC02778	long intergenic non-protein coding RNA 2778 [Source:HGNC Symbol;Acc:HGNC:54298]	0.2841997	
LINC02435	long intergenic non-protein coding RNA 2435 [Source:HGNC Symbol;Acc:HGNC:53366]	0.28419507	
CHIAP2	chitinase, acidic pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:44463]	0.2841863	
LINC01555	long intergenic non-protein coding RNA 1555 [Source:HGNC Symbol;Acc:HGNC:26647]	0.2841848	
COX6A1P1	cytochrome c oxidase subunit V1a polypeptide 1 (COX6A1) pseudogene	0.28416723	
TRAM1L1	translocation associated membrane protein 1 like 1 [Source:HGNC Symbol;Acc:HGNC:28371]	0.28416505	
RNU6-1285P	RNA, U6 small nuclear 1285, pseudogene [Source:HGNC Symbol;Acc:HGNC:48248]	0.28415796	
MTND2P20	MT-ND2 pseudogene 20 [Source:HGNC Symbol;Acc:HGNC:42121]	0.2841555	
ENSG00000267709	novel transcript, antisense to FUT3	0.2841444	
SCFD1	sec1 family domain containing 1 [Source:HGNC Symbol;Acc:HGNC:20726]	0.28414378	
SRSF1P1	serine and arginine rich splicing factor 1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:39417]	0.28414154	
TMEM30A	transmembrane protein 30A [Source:HGNC Symbol;Acc:HGNC:16667]	0.28414044	
PAX5	paired box 5 [Source:HGNC Symbol;Acc:HGNC:8619]	0.28413862	
LINC02702	long intergenic non-protein coding RNA 2702 [Source:HGNC Symbol;Acc:HGNC:54217]	0.2841097	
LOC124904381	Small nucleolar RNA U3 [Source:RFAM;Acc:RF00012]	0.28408656	
ENSG00000205890	novel transcript, antisense to CCDC64B	0.28407955	
COL26A1	collagen type XXVI alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:18038]	0.28406686	
RPL32P32	ribosomal protein L32 pseudogene 32 [Source:HGNC Symbol;Acc:HGNC:36024]	0.28405452	
RN7SL720P	RNA, 7SL, cytoplasmic 720, pseudogene [Source:HGNC Symbol;Acc:HGNC:46736]	0.2840521	
HAP1	huntingtin associated protein 1 [Source:HGNC Symbol;Acc:HGNC:4812]	0.2840519	
TTC9-DT	TTC9 divergent transcript [Source:HGNC Symbol;Acc:HGNC:53243]	0.28403947	
CLDN8	claudin 8 [Source:HGNC Symbol;Acc:HGNC:2050]	0.2840277	
KRT9	keratin 9 [Source:HGNC Symbol;Acc:HGNC:6447]	0.28402027	
FDPSP2	farnesyl diphosphate synthase pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:3633]	0.28400645	
ENSG00000260862	novel transcript	0.28400385	
NPHS2	NPHS2 stomatin family member, podocin [Source:HGNC Symbol;Acc:HGNC:13394]	0.28399646	
CHP1P1	CHP1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:54895]	0.28399223	
MIR7515HG	MIR7515 host gene [Source:HGNC Symbol;Acc:HGNC:49838]	0.28398952	
EPHX3	epoxide hydrolase 3 [Source:HGNC Symbol;Acc:HGNC:23760]	0.2839714	
SLC12A3	solute carrier family 12 member 3 [Source:HGNC Symbol;Acc:HGNC:10912]	0.28395563	
CRCT1	cysteine rich C-terminal 1 [Source:HGNC Symbol;Acc:HGNC:29875]	0.2839395	
SAMM50	SAMM50 sorting and assembly machinery component [Source:HGNC Symbol;Acc:HGNC:24276]	0.2839151	
NDUFAF4P4	NADH:ubiquinone oxidoreductase complex assembly factor 4 pseudogene 4 [Source:HGNC Symbol;Acc:HGNC:44543]	0.28391066	
CHST4	carbohydrate sulfotransferase 4 [Source:HGNC Symbol;Acc:HGNC:1972]	0.28388023	
NPIPB11	nuclear pore complex interacting protein family member B11 [Source:HGNC Symbol;Acc:HGNC:37453]	0.28387913	
OR1D2	olfactory receptor family 1 subfamily D member 2 [Source:HGNC Symbol;Acc:HGNC:8183]	0.28384933	
CCDC33	coiled-coil domain containing 33 [Source:HGNC Symbol;Acc:HGNC:26552]	0.28382525	
TM4SF5	transmembrane 4 L six family member 5 [Source:HGNC Symbol;Acc:HGNC:11857]	0.28382155	
MEFV	MEFV innate immuity regulator, pyrin [Source:HGNC Symbol;Acc:HGNC:6998]	0.28380072	
COQ10BP2	coenzyme Q10B pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:44913]	0.28374588	
ENSG00000232528	pseudogene similar to F830045P16Rik	0.28374532	
NIPAL4-DT	NIPAL4 divergent transcript [Source:HGNC Symbol;Acc:HGNC:55542]	0.28373215	
ITIH6	inter-alpha-trypsin inhibitor heavy chain family member 6 [Source:HGNC Symbol;Acc:HGNC:28907]	0.28371617	
BCL10-AS1	BCL10 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:55868]	0.2837138	
TAGLN	transgelin [Source:HGNC Symbol;Acc:HGNC:11553]	0.28370818	
BETALINC1	novel transcript	0.2836914	
SMR3A	submaxillary gland androgen regulated protein 3A [Source:HGNC Symbol;Acc:HGNC:19216]	0.28366455	
OR10D5P	olfactory receptor family 10 subfamily D member 5 pseudogene [Source:HGNC Symbol;Acc:HGNC:14838]	0.28366455	
MICD	MHC class I polypeptide-related sequence D (pseudogene) [Source:HGNC Symbol;Acc:HGNC:7093]	0.28364798	
RNF114	ring finger protein 114 [Source:HGNC Symbol;Acc:HGNC:13094]	0.28364608	
TGM3	transglutaminase 3 [Source:HGNC Symbol;Acc:HGNC:11779]	0.283646	
GOT2P3	GOT2 pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:4436]	0.28364494	
CFAP65	cilia and flagella associated protein 65 [Source:HGNC Symbol;Acc:HGNC:25325]	0.28364223	
MTCYBP37	MT-CYB pseudogene 37 [Source:HGNC Symbol;Acc:HGNC:52305]	0.28363043	
GRM7	glutamate metabotropic receptor 7 [Source:HGNC Symbol;Acc:HGNC:4599]	0.2836248	
CACNA1S	calcium voltage-gated channel subunit alpha1 S [Source:HGNC Symbol;Acc:HGNC:1397]	0.2836194	
NWD2	NACHT and WD repeat domain containing 2 [Source:HGNC Symbol;Acc:HGNC:29229]	0.2835843	
ALDH3B2	aldehyde dehydrogenase 3 family member B2 [Source:HGNC Symbol;Acc:HGNC:411]	0.28358287	
AGA	aspartylglucosaminidase [Source:HGNC Symbol;Acc:HGNC:318]	0.28356484	
TRBV10-2	T cell receptor beta variable 10-2 [Source:HGNC Symbol;Acc:HGNC:12178]	0.28353223	
IZUMO1R	IZUMO1 receptor, JUNO [Source:HGNC Symbol;Acc:HGNC:32565]	0.2834967	
AOX3P	aldehyde oxidase 3, pseudogene [Source:HGNC Symbol;Acc:HGNC:19049]	0.283496	
ZFAND2B	zinc finger AN1-type containing 2B [Source:HGNC Symbol;Acc:HGNC:25206]	0.28343973	
RMST	rhabdomyosarcoma 2 associated transcript [Source:HGNC Symbol;Acc:HGNC:29893]	0.28342474	
H2BC26	H2B clustered histone 26 [Source:HGNC Symbol;Acc:HGNC:20514]	0.28341046	
TPD52L2	TPD52 like 2 [Source:HGNC Symbol;Acc:HGNC:12007]	0.2833867	
S100A11P10	S100A11 pseudogene 10 [Source:HGNC Symbol;Acc:HGNC:54961]	0.283381	
CKS1BP1	CDC28 protein kinase regulatory subunit 1B pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:20004]	0.28337702	
LINC01843	long intergenic non-protein coding RNA 1843 [Source:HGNC Symbol;Acc:HGNC:52659]	0.28337228	
CLEC4GP1	C-type lectin domain family 4 member G pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:33502]	0.28336784	
ADAM3A	ADAM metallopeptidase domain 3A (pseudogene) [Source:HGNC Symbol;Acc:HGNC:209]	0.28336182	
RNU4-9P	RNA, U4 small nuclear 9, pseudogene [Source:HGNC Symbol;Acc:HGNC:42507]	0.28335506	
RNVU1-18	RNA, variant U1 small nuclear 18 [Source:HGNC Symbol;Acc:HGNC:37496]	0.28334537	
CELA3B	chymotrypsin like elastase 3B [Source:HGNC Symbol;Acc:HGNC:15945]	0.28331554	
ASB15	ankyrin repeat and SOCS box containing 15 [Source:HGNC Symbol;Acc:HGNC:19767]	0.2833075	
LEXM	lymphocyte expansion molecule [Source:HGNC Symbol;Acc:HGNC:26854]	0.2833017	
LINC00656	long intergenic non-protein coding RNA 656 [Source:HGNC Symbol;Acc:HGNC:27304]	0.28329003	
TMC5	transmembrane channel like 5 [Source:HGNC Symbol;Acc:HGNC:22999]	0.28327104	
STAG1-DT	STAG1 divergent transcript [Source:HGNC Symbol;Acc:HGNC:55350]	0.28326976	
LINC02681	long intergenic non-protein coding RNA 2681 [Source:HGNC Symbol;Acc:HGNC:54175]	0.28324655	
LINC02469	long intergenic non-protein coding RNA 2469 [Source:HGNC Symbol;Acc:HGNC:53408]	0.28324273	
KCNJ11	potassium inwardly rectifying channel subfamily J member 11 [Source:HGNC Symbol;Acc:HGNC:6257]	0.28323007	
DCAF10	DDB1 and CUL4 associated factor 10 [Source:HGNC Symbol;Acc:HGNC:23686]	0.28321657	
LINC02735	long intergenic non-protein coding RNA 2735 [Source:HGNC Symbol;Acc:HGNC:54252]	0.28320777	
CACNA1C-AS4	CACNA1C antisense RNA 4 [Source:HGNC Symbol;Acc:HGNC:40116]	0.2831877	
ASTL	astacin like metalloendopeptidase [Source:HGNC Symbol;Acc:HGNC:31704]	0.28317043	
HPYR1	Helicobacter pylori responsive 1 [Source:HGNC Symbol;Acc:HGNC:16071]	0.28316253	
CCDC110	coiled-coil domain containing 110 [Source:HGNC Symbol;Acc:HGNC:28504]	0.28313926	
HDGFL3P1	HDGFL3 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:54965]	0.28313243	
NOTO	notochord homeobox [Source:HGNC Symbol;Acc:HGNC:31839]	0.28312477	
PRMT5	protein arginine methyltransferase 5 [Source:HGNC Symbol;Acc:HGNC:10894]	0.28311986	
SLC28A1	solute carrier family 28 member 1 [Source:HGNC Symbol;Acc:HGNC:11001]	0.28311056	
ATP2B2-IT2	ATP2B2 intronic transcript 2 [Source:HGNC Symbol;Acc:HGNC:41310]	0.2830981	
LINC00930	long intergenic non-protein coding RNA 930 [Source:HGNC Symbol;Acc:HGNC:48620]	0.28307304	
IRS4-AS1	IRS4 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:55650]	0.28307223	
OR5BR1P	olfactory receptor family 5 subfamily BR member 1 pseudogene [Source:HGNC Symbol;Acc:HGNC:15279]	0.28306377	
CNGA2	cyclic nucleotide gated channel subunit alpha 2 [Source:HGNC Symbol;Acc:HGNC:2149]	0.28305188	
ACTBP6	ACTB pseudogene 6 [Source:HGNC Symbol;Acc:HGNC:139]	0.28305113	
RN7SL440P	RNA, 7SL, cytoplasmic 440, pseudogene [Source:HGNC Symbol;Acc:HGNC:46456]	0.28304687	
PSME2P3	proteasome activator subunit 2 pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:30156]	0.28301576	
IGLVIV-65	immunoglobulin lambda variable (IV)-65 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:5944]	0.28301266	
LOC105370409	novel transcript	0.28295845	
ENSG00000247131	novel transcript, antisense to RAB3IP	0.28295386	
SSXP10	SSX family pseudogene 10 [Source:HGNC Symbol;Acc:HGNC:30638]	0.28294623	
BANF1P1	BANF1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:20252]	0.28294104	
SPDYE22P	speedy/RINGO cell cycle regulator family member E22, pseudogene [Source:HGNC Symbol;Acc:HGNC:51518]	0.2829261	
DCTN6	dynactin subunit 6 [Source:HGNC Symbol;Acc:HGNC:16964]	0.28291997	
XKR7	XK related 7 [Source:HGNC Symbol;Acc:HGNC:23062]	0.28291842	
IKZF1	IKAROS family zinc finger 1 [Source:HGNC Symbol;Acc:HGNC:13176]	0.28291687	
SDHDP2	succinate dehydrogenase complex subunit D pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:10685]	0.28291222	
RNA5SP368	RNA, 5S ribosomal pseudogene 368 [Source:HGNC Symbol;Acc:HGNC:43268]	0.28290093	
HMGN1P33	high mobility group nucleosome binding domain 1 pseudogene 33 [Source:HGNC Symbol;Acc:HGNC:39377]	0.28289452	
GRIN2B	glutamate ionotropic receptor NMDA type subunit 2B [Source:HGNC Symbol;Acc:HGNC:4586]	0.28289062	
OSBPL9P1	oxysterol binding protein like 9 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:48731]	0.28288227	
FBXO6	F-box protein 6 [Source:HGNC Symbol;Acc:HGNC:13585]	0.28285658	
SIGLEC8	sialic acid binding Ig like lectin 8 [Source:HGNC Symbol;Acc:HGNC:10877]	0.28284746	
LTV1P1	LTV1 ribosome biogenesis factor pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:44049]	0.2828435	
LINC02092	long intergenic non-protein coding RNA 2092 [Source:HGNC Symbol;Acc:HGNC:52943]	0.2828356	
ENSG00000261638	novel transcript	0.28283268	
LINC02196	long intergenic non-protein coding RNA 2196 [Source:HGNC Symbol;Acc:HGNC:53062]	0.2828261	
OSTCP1	oligosaccharyltransferase complex subunit pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:30530]	0.2828035	
HNRNPA3P4	heterogeneous nuclear ribonucleoprotein A3 pseudogene 4 [Source:HGNC Symbol;Acc:HGNC:39773]	0.28278014	
SPEM1	spermatid maturation 1 [Source:HGNC Symbol;Acc:HGNC:32429]	0.28275114	
YTHDF1P1	YTH domain family member 1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:31681]	0.2827428	
MKRN9P	makorin ring finger protein 9, pseudogene [Source:HGNC Symbol;Acc:HGNC:7116]	0.2827424	
RNA5SP385	RNA, 5S ribosomal pseudogene 385 [Source:HGNC Symbol;Acc:HGNC:43285]	0.28273022	
KRT82	keratin 82 [Source:HGNC Symbol;Acc:HGNC:6459]	0.28271773	
MDS2	myelodysplastic syndrome 2 translocation associated [Source:HGNC Symbol;Acc:HGNC:29633]	0.2826973	
GPR32P1	GPR32 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:4488]	0.28269675	
LINC02098	long intergenic non-protein coding RNA 2098 [Source:HGNC Symbol;Acc:HGNC:52950]	0.28266466	
GCM1	glial cells missing transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:4197]	0.28265217	
SLC9A3P3	solute carrier family 9 member 3 pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:33492]	0.2826506	
ENSG00000204117	novel transcript	0.28262565	
DSCAS	DSC1/DSC2 antisense RNA [Source:HGNC Symbol;Acc:HGNC:51116]	0.28262287	
OR11J2P	olfactory receptor family 11 subfamily J member 2 pseudogene [Source:HGNC Symbol;Acc:HGNC:15370]	0.28261802	
AFM	afamin [Source:HGNC Symbol;Acc:HGNC:316]	0.28259328	
ENTPD8	ectonucleoside triphosphate diphosphohydrolase 8 [Source:HGNC Symbol;Acc:HGNC:24860]	0.28258383	
SNRPCP18	small nuclear ribonucleoprotein polypeptide C pseudogene 18 [Source:HGNC Symbol;Acc:HGNC:49833]	0.28256044	
MSGN1	mesogenin 1 [Source:HGNC Symbol;Acc:HGNC:14907]	0.28254926	
PLA2G4F	phospholipase A2 group IVF [Source:HGNC Symbol;Acc:HGNC:27396]	0.28251728	
NAALADL2-AS2	NAALADL2 antisense RNA 2 [Source:HGNC Symbol;Acc:HGNC:41015]	0.28249684	
